origin_id	chr	insert_position	LTR	insert_orientation	count	inserted_gene	refseq_id	gene_id	gene_orientation	exon_intron	nearest_gene	nearest_gene_refseq_id	nearest_gene_id	nearest_gene_orientation	nearest_gene_distance	comment	pubmed_id
PT3_Y7.2	chr22	30515408	3LTR	-	62	HORMAD2	NM_152510	150280	+	intron8					0		24968937
PT1_Y11.4	chr6	12097611	3LTR	-	1	HIVEP1	NM_002114	3096	+	intron3					0		24968937
PT4_Y12.2	chr11	64640757	3LTR	+	1	EHD1	NM_006795	10938	-	intron2					0		24968937
PT5_Y14.5	chr17	40404547	3LTR	-	1	STAT5B	NM_012448	6777	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr13	72178434	3LTR	+	1	DACH1	NM_080759	1602	-	intron3					0		24968937
PT4_Y12.2	chr17	4130306	3LTR	+	1	ANKFY1	NM_016376	51479	-	intron3					0		24968937
PT3_Y7.2	chr11	108159694	3LTR	+	1	ATM	NM_000051	472	+	intron27					0		24968937
PT2_Y12.9	chr19	12278194	3LTR	-	1	ZNF136	NM_003437	7695	+	intron1;Flag=First					0		24968937
PT4_Y12.2	chr7	23028406	3LTR	-	1	FAM126A	NM_032581	84668	-	intron2					0		24968937
PT1_Y11.4	chr20	48250191	5LTR	-	1	B4GALT5	NM_004776	9334	-	exon9;Flag=Last					0		24968937
PT1_Y11.4	chr22	50815010	3LTR	-	1	PPP6R2	NM_001242898	9701	+	intron2					0		24968937
PT1_Y0.2	chr1	173917636	3LTR	-	1	RC3H1	NM_172071	149041	-	intron13					0		24968937
PT5_Y14.5	chr8	146287378	3LTR	+	1	not found									-146287378		24968937
PT1_Y11.4	chr22	30514664	5LTR	+	1	HORMAD2	NM_152510	150280	+	intron7					0		24968937
PT1_Y11.4	chr1	35949295	5LTR	-	6	KIAA0319L	NM_024874	79932	-	intron3					0		24968937
PT1_Y11.4	chr1	93439116	3LTR	+	1	not found					FAM69A	NM_001252270	388650	-	12037		24968937
PT1_Y11.4	chr1	21135724	5LTR	+	1	EIF4G3	NM_001198801	8672	-	intron34;Flag=Last					0		24968937
PT3_Y7.2	chr11	18515986	3LTR	+	3	TSG101	NM_006292	7251	-	intron7					0		24968937
PT1_Y11.4	chr5	132391453	3LTR	-	1	HSPA4	NM_002154	3308	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr16	14310205	5LTR	+	25	MKL2	NM_014048	57496	+	intron6					0		24968937
PT1_Y11.4	chr1	197160006	5LTR	+	1	ZBTB41	NM_194314	360023	-	intron2					0		24968937
PT1_Y11.4	chr8	78575844	3LTR	-	1	not found					PEX2	NM_001172087	5828	-	662564		24968937
PT1_Y11.4	chr11	4082091	3LTR	-	3	STIM1	NM_003156	6786	+	intron5					0		24968937
PT1_Y0.2	chrX	30868529	5LTR	+	1	TAB3	NM_152787	257397	-	intron7					0		24968937
PT1_Y4.8	chr1	198506784	5LTR	-	2	ATP6V1G3	NM_133262	127124	-	intron2					0		24968937
PT3_Y7.2	chr15	64594919	3LTR	-	1	CSNK1G1	NM_022048	53944	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr19	47603701	3LTR	+	1	ZC3H4	NM_015168	23211	-	intron2					0		24968937
PT3_Y0	chr2	69820999	3LTR	+	1	AAK1	NM_014911	22848	-	intron2					0		24968937
PT1_Y11.4	chr3	47076655	5LTR	-	1	SETD2	NM_014159	29072	-	intron18					0		24968937
PT1_Y0.2	chr13	21438775	5LTR	+	1	XPO4	NM_022459	64328	-	intron2					0		24968937
PT3_Y7.2	chr11	46851467	5LTR	-	7	CKAP5	NM_014756	9793	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr2	172078548	3LTR	+	1	TLK1	NM_001136554	9874	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr11	64539318	3LTR	+	1	SF1	NM_201995	7536	-	intron3					0		24968937
PT1_Y11.4	chr17	28166950	5LTR	+	2	SSH2	NM_033389	85464	-	intron1;Flag=First					0		24968937
PT3_Y7.2	chr1	37963910	3LTR	-	1	MEAF6	NM_022756	64769	-	intron5					0		24968937
PT1_Y11.4	chr15	70413226	3LTR	-	1	not found					Mir_1302			-	9756		24968937
PT1_Y11.4	chr6	90745663	5LTR	-	2	BACH2	NM_001170794	60468	-	intron3					0		24968937
PT1_Y11.4	chr1	116857023	5LTR	-	1	not found					U3			+	35580		24968937
PT2_Y12.9	chr2	242315100	3LTR	-	1	FARP2	NM_014808	9855	+	intron2					0		24968937
PT1_Y11.4	chr16	30611838	5LTR	-	1	not found					ZNF689	NM_138447	115509	-	2040		24968937
PT3_Y7.2	chr19	50126880	3LTR	-	1	PRR12	NM_020719	57479	+	intron11					0		24968937
PT5_Y14.5	chr17	75979318	3LTR	-	1	not found					septin 9/TNRC6C fusi			+	20932		24968937
PT1_Y11.4	chr11	95460944	5LTR	-	6	not found					FAM76B	NM_144664	143684	-	41161		24968937
PT4_Y12.2	chr11	118097865	3LTR	+	1	not found					AMICA1	NM_001098526	120425	-	2056		24968937
PT1_Y11.4	chr1	111421307	3LTR	-	1	CD53	NM_001040033	963	+	intron2					0		24968937
PT4_Y12.2	chr4	1181652	3LTR	+	1	SPON2	NM_001199021	10417	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr16	14307614	3LTR	+	1	MKL2	NM_014048	57496	+	intron6					0		24968937
PT1_Y11.4	chr5	180682940	5LTR	-	1	not found					TRIM52	NM_032765	84851	-	445		24968937
PT1_Y11.4	chr19	44652316	3LTR	-	1	ZNF234	NM_006630	10780	+	intron3					0		24968937
PT1_Y11.4	chr11	65268211	3LTR	-	1	MALAT1	NR_002819	378938	+	exon1;Flag=SingleExo					0		24968937
PT1_Y11.4	chr22	50298647	5LTR	-	1	ALG12	NM_024105	79087	-	intron7					0		24968937
PT1_Y11.4	chrX	78350639	3LTR	+	1	not found					GPR174	NM_032553	84636	+	75829		24968937
PT1_Y11.4	chr1	26112722	5LTR	-	1	not found					MAN1C1			+	1464		24968937
PT1_Y11.4	chr12	46288394	3LTR	+	1	ARID2	NM_152641	196528	+	intron20;Flag=Last					0		24968937
PT4_Y12.2	chr8	131313827	3LTR	+	1	ASAP1	NM_001247996	50807	-	intron4					0		24968937
PT1_Y4.8	chr3	51434777	5LTR	-	1	RBM15B	NM_013286	29890	+	exon1;Flag=SingleExo					0		24968937
PT3_Y7.2	chr4	76522819	3LTR	-	1	CDKL2	NM_003948	8999	-	intron8					0		24968937
PT1_Y11.4	chr19	18268520	5LTR	+	1	PIK3R2	NM_005027	5296	+	intron2					0		24968937
PT1_Y11.4	chr1	167241582	5LTR	+	1	POU2F1	NM_002697	5451	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr6	36851286	3LTR	+	1	not found					C6orf89	NM_152734	221477	+	2353		24968937
PT1_Y0.2	chr5	180401789	3LTR	+	1	not found					BTNL3	NM_197975	10917	+	14055		24968937
PT1_Y11.4	chr7	2454313	5LTR	-	1	CHST12	NM_018641	55501	+	intron1;Flag=SingleI					0		24968937
PT3_Y7.2	chr17	80126836	3LTR	+	1	CCDC57	NM_198082	284001	-	intron12					0		24968937
PT1_Y11.4	chr18	2970328	3LTR	+	1	LPIN2	NM_014646	9663	-	intron1;Flag=First					0		24968937
PT1_Y4.8	chr8	105558404	3LTR	-	1	LRP12	NM_013437	29967	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr5	59447100	3LTR	-	1	PDE4D	NM_001165899	5144	-	intron2					0		24968937
PT1_Y11.4	chr22	28820612	3LTR	+	1	TTC28	NM_001145418	23331	-	intron2					0		24968937
PT1_Y11.4	chr16	29726370	3LTR	+	1	not found					QPRT			+	17056		24968937
PT1_Y0.2	chr12	57731635	5LTR	-	3	not found					R3HDM2	NM_014925	22864	-	27389		24968937
PT3_Y7.2	chr16	2757985	3LTR	+	1	KCTD5	NM_018992	54442	+	exon6;Flag=Last					0		24968937
PT5_Y14.5	chrX	153339082	3LTR	-	1	MECP2	NM_004992	4204	-	intron2					0		24968937
PT1_Y11.4	chr1	100835813	3LTR	-	1	CDC14A	NM_003672	8556	+	intron2					0		24968937
PT3_Y7.2	chr10	112777978	3LTR	+	1	not found					SHOC2	NM_001269039	8036	+	4553		24968937
PT1_Y0.2	chr7	77537588	3LTR	-	1	PHTF2	NM_001127358	57157	+	intron5					0		24968937
PT4_Y12.2	chr19	47781580	3LTR	-	1	not found					PRR24	NM_178511	255783	+	2600		24968937
PT1_Y11.4	chr1	39867517	5LTR	+	1	MACF1	NM_012090	23499	+	intron54					0		24968937
PT1_Y11.4	chr12	124080553	5LTR	-	3	TMED2	NM_006815	10959	+	intron3;Flag=Last					0		24968937
PT5_Y14.5	chr16	30549085	3LTR	+	1	not found					AK056973			+	620		24968937
PT1_Y11.4	chr1	52872112	3LTR	-	1	PRPF38A	NM_032864	84950	+	intron2					0		24968937
PT1_Y0.2	chr10	27340515	5LTR	+	1	ANKRD26	NM_014915	22852	-	intron16					0		24968937
PT1_Y11.4	chr12	57731635	5LTR	-	1	not found					R3HDM2	NM_014925	22864	-	27389		24968937
PT1_Y0.2	chr19	50326643	5LTR	-	1	MED25	NM_030973	81857	+	intron3					0		24968937
PT1_Y11.4	chr3	5200380	3LTR	-	1	ARL8B	NM_018184	55207	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chrX	13041032	5LTR	-	26	not found					FAM9C	NM_174901	171484	-	12703		24968937
PT1_Y4.8	chr12	14631401	3LTR	-	1	ATF7IP	NM_018179	55729	+	exon12					0		24968937
PT5_Y14.5	chr6	43002398	3LTR	-	1	not found					CUL7			-	2956		24968937
PT1_Y11.4	chr12	32007438	5LTR	-	1	not found					H3F3C	NM_001013699	440093	-	62263		24968937
PT1_Y11.4	chr12	112652549	5LTR	-	1	HECTD4	NM_001109662	283450	-	intron48					0		24968937
PT1_Y11.4	chr6	90800858	3LTR	-	1	BACH2	NM_001170794	60468	-	intron2					0		24968937
PT1_Y11.4	chr19	30461559	3LTR	+	1	URI1	NM_001252641	8725	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr20	34234466	3LTR	-	1	CPNE1	NM_152925	8904	-	intron1;Flag=First					0		24968937
PT2_Y12.9	chr6	99369201	3LTR	+	1	FBXL4	NM_012160	26235	-	intron3					0		24968937
PT1_Y11.4	chr7	97087869	3LTR	-	1	not found					7SK			-	140375		24968937
PT5_Y14.5	chr22	43373021	3LTR	-	1	PACSIN2	NM_001184970	11252	-	intron1;Flag=First					0		24968937
PT3_Y7.2	chr17	79824300	3LTR	-	1	not found					AK293147			-	1296		24968937
PT1_Y11.4	chr17	4384982	3LTR	-	1	SPNS3	NM_182538	201305	+	intron9					0		24968937
PT4_Y12.2	chr6	30787866	3LTR	-	1	LINC00243	XR_158806	401247	-	intron1;Flag=SingleI					0		24968937
PT1_Y0.2	chr11	67860260	3LTR	-	1	CHKA	NM_001277	1119	-	intron2					0		24968937
PT4_Y12.2	chr16	68130899	3LTR	-	2	NFATC3	NM_173165	4775	+	intron1;Flag=First					0		24968937
PT1_Y4.8	chr17	79800929	3LTR	+	1	not found					P4HB	NM_000918	5034	-	104		24968937
PT1_Y11.4	chr7	17880671	5LTR	+	1	SNX13	NM_015132	23161	-	intron12					0		24968937
PT5_Y14.5	chr13	114901449	3LTR	-	1	not found					RASA3			-	3354		24968937
PT1_Y11.4	chr6	35567456	3LTR	-	1	FKBP5	NM_001145775	2289	-	intron6					0		24968937
PT4_Y12.2	chr21	45295997	3LTR	+	6	AGPAT3	NM_020132	56894	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr8	116270149	3LTR	-	1	not found					TRPS1	NM_014112	7227	-	150574		24968937
PT1_Y11.4	chr22	32185419	5LTR	-	1	DEPDC5	NM_001242897	9681	+	intron10					0		24968937
PT1_Y11.4	chr12	48078253	3LTR	+	1	RPAP3	NM_024604	79657	-	intron9					0		24968937
PT4_Y12.2	chr1	184038325	3LTR	+	1	TSEN15	NR_023349	116461	+	intron3					0		24968937
PT1_Y11.4	chr8	146170620	3LTR	-	1	ZNF16	NM_001029976	7564	-	intron3;Flag=Last					0		24968937
PT1_Y11.4	chr2	242265349	5LTR	-	1	SEPT2	NM_001008491	4735	+	intron3					0		24968937
PT1_Y11.4	chr4	48613271	3LTR	-	1	FRYL	NM_015030	285527	-	intron7					0		24968937
PT1_Y11.4	chr5	68203406	3LTR	+	1	not found					AK128486			-	60963		24968937
PT1_Y11.4	chr1	116938166	3LTR	-	1	ATP1A1OS	NR_027646	84852	-	intron2;Flag=Last					0		24968937
PT4_Y12.2	chr3	141259103	3LTR	-	1	RASA2	NM_006506	5922	+	intron4					0		24968937
PT3_Y7.2	chr17	27222272	3LTR	+	1	FLOT2	NM_004475	2319	-	intron1;Flag=First					0		24968937
PT5_Y14.5	chr1	2385745	3LTR	+	1	not found					PLCH2	NM_014638	9651	+	22008		24968937
PT1_Y11.4	chr17	74254832	3LTR	-	1	not found					UBALD2	NM_182565	283991	+	6453		24968937
PT1_Y0.2	chrX	135759793	5LTR	-	1	ARHGEF6	NM_004840	9459	-	intron17					0		24968937
PT1_Y11.4	chr16	67740024	3LTR	+	1	GFOD2	NM_030819	81577	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr11	117005963	5LTR	+	1	not found					AB231710			+	1298		24968937
PT4_Y12.2	chr14	90159332	3LTR	-	1	not found					7SK			+	70781		24968937
PT1_Y11.4	chr19	38194594	5LTR	-	1	ZNF607	NM_032689	84775	-	intron4;Flag=Last					0		24968937
PT4_Y12.2	chr17	40404703	3LTR	-	3	STAT5B	NM_012448	6777	-	intron1;Flag=First					0		24968937
PT3_Y7.2	chr12	66709123	3LTR	-	3	HELB	NM_033647	92797	+	exon6					0		24968937
PT5_Y14.5	chr6	30579734	3LTR	-	1	PPP1R10	NM_002714	5514	-	intron2					0		24968937
PT1_Y4.8	chrX	44881227	5LTR	-	1	KDM6A	NM_021140	7403	+	intron6					0		24968937
PT1_Y0.2	chr3	47981137	5LTR	+	1	MAP4	NM_002375	4134	-	intron3					0		24968937
PT1_Y0.2	chr17	76725598	3LTR	-	1	CYTH1	NM_017456	9267	-	intron1;Flag=First					0		24968937
PT3_Y7.2	chr11	118361830	3LTR	+	1	MLL	NM_001197104	4297	+	intron13					0		24968937
PT1_Y11.4	chr12	44932819	3LTR	-	1	NELL2	NM_001145110	4753	-	intron16					0		24968937
PT4_Y12.2	chr11	6745747	3LTR	+	1	not found					GVINP1	NR_003945		-	2637		24968937
PT1_Y11.4	chrY	2687831	5LTR	-	1	not found					RPS4Y1	NM_001008	6192	+	21695		24968937
PT1_Y11.4	chr5	49964706	5LTR	-	1	PARP8	NM_001178055	79668	+	intron3					0		24968937
PT1_Y11.4	chr17	30326604	5LTR	+	1	SUZ12	NM_015355	23512	+	exon16;Flag=Last					0		24968937
PT1_Y11.4	chr1	35949300	3LTR	-	3	KIAA0319L	NM_024874	79932	-	intron3					0		24968937
PT1_Y0.2	chr4	42006195	5LTR	+	1	SLC30A9	NM_006345	10463	+	intron2					0		24968937
PT2_Y12.9	chr4	106351832	3LTR	-	1	PPA2	NM_176869	27068	-	intron6					0		24968937
PT1_Y11.4	chr13	20479371	5LTR	+	1	not found					ZMYM5	NM_001039649	9205	-	41595		24968937
PT3_Y7.2	chr16	75078944	3LTR	-	1	ZNRF1	NM_032268	84937	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr14	91959896	5LTR	+	2	SMEK1	NM_032560	55671	-	intron2					0		24968937
PT1_Y11.4	chr19	45112447	5LTR	-	1	not found					IGSF23	NM_001205280	147710	+	4492		24968937
PT1_Y11.4	chr11	72806987	3LTR	+	1	FCHSD2	NM_014824	9873	-	intron2					0		24968937
PT1_Y11.4	chr1	41162805	5LTR	-	1	NFYC	NM_014223	4802	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr1	200202279	3LTR	+	2	not found					NR5A2	NM_001276464		+	55729		24968937
PT1_Y0.2	chr6	126222556	3LTR	+	1	NCOA7	NM_001199619	135112	+	intron11					0		24968937
PT1_Y11.4	chr11	66975159	5LTR	-	1	KDM2A	NM_012308	22992	+	exon6					0		24968937
PT1_Y11.4	chr10	32118682	3LTR	+	1	ARHGAP12	NM_018287	94134	-	intron10					0		24968937
PT1_Y0.2	chr14	64532112	5LTR	-	1	SYNE2	NM_015180	23224	+	intron50					0		24968937
PT1_Y11.4	chr7	99918523	3LTR	-	1	SPDYE3	NM_001004351	441272	+	exon11;Flag=Last					0		24968937
PT1_Y11.4	chr2	64251088	3LTR	-	1	not found					VPS54	NM_016516	51542	-	4874		24968937
PT1_Y0.2	chr8	145746371	5LTR	-	1	LRRC14	NM_014665	9684	+	exon4;Flag=Last					0		24968937
PT1_Y11.4	chr8	66636827	5LTR	-	1	PDE7A	NM_001242318	5150	-	intron10					0		24968937
PT1_Y11.4	chr22	41837103	3LTR	-	1	TOB2	NM_016272	10766	-	intron1;Flag=SingleI					0		24968937
PT3_Y7.2	chr17	4596357	3LTR	+	2	PELP1	NM_014389	27043	-	intron1;Flag=First					0		24968937
PT1_Y0.2	chr15	39975091	5LTR	-	2	FSIP1	NM_152597	161835	-	intron10					0		24968937
PT5_Y14.5	chr11	118387848	3LTR	-	1	MLL	NM_001197104	4297	+	intron31					0		24968937
PT1_Y11.4	chr11	3808167	5LTR	-	1	NUP98	NM_016320	4928	-	intron1;Flag=First					0		24968937
PT1_Y0.2	chr16	31131388	3LTR	-	1	KAT8	NM_182958	84148	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr19	6847293	3LTR	-	2	VAV1	NM_005428	7409	+	intron22					0		24968937
PT4_Y12.2	chrX	135852339	3LTR	+	1	ARHGEF6	NM_004840	9459	-	intron2					0		24968937
PT1_Y11.4	chr1	229890847	5LTR	-	1	not found					URB2	NM_014777	9816	+	94901		24968937
PT4_Y12.2	chr10	80823546	5LTR	+	1	LOC283050	NR_015429	283050	-	intron3					0		24968937
PT3_Y7.2	chr11	95071340	3LTR	+	1	not found					SESN3	NM_001271594		-	105635		24968937
PT1_Y11.4	chr3	141903731	5LTR	+	2	GK5	NR_033289	256356	-	exon10					0		24968937
PT1_Y0.2	chr16	583593	3LTR	+	1	SOLH	NM_005632	6650	+	intron1;Flag=First					0		24968937
PT5_Y14.5	chr11	65622864	3LTR	+	1	CFL1	NM_005507	1072	-	exon4;Flag=Last					0		24968937
PT4_Y12.2	chr8	22361652	3LTR	-	1	PPP3CC	NM_001243975	5533	+	intron4					0		24968937
PT1_Y0.2	chr21	15899422	3LTR	+	1	SAMSN1	NM_001256370	64092	-	intron2					0		24968937
PT1_Y0.2	chr17	73951641	3LTR	+	1	ACOX1	NM_001185039	51	-	intron6					0		24968937
PT1_Y11.4	chr3	48087365	3LTR	-	1	MAP4	NM_002375	4134	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr17	73144870	3LTR	+	1	HN1	NM_016185	51155	-	intron1;Flag=First					0		24968937
PT1_Y4.8	chr13	108927260	5LTR	+	1	TNFSF13B	NM_001145645	10673	+	intron2					0		24968937
PT1_Y11.4	chr7	43715751	3LTR	-	1	COA1	NR_047701	55744	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr20	32942299	3LTR	-	1	not found					ITCH	NM_001257137	83737	+	8741		24968937
PT1_Y11.4	chr17	76770612	5LTR	+	1	CYTH1	NM_017456	9267	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr6	33278341	3LTR	-	1	TAPBP	NM_003190	6892	-	intron3					0		24968937
PT1_Y11.4	chr1	35949753	3LTR	+	1	KIAA0319L	NM_024874	79932	-	intron3					0		24968937
PT1_Y11.4	chr19	10885393	5LTR	-	1	DNM2	NM_004945	1785	+	intron3					0		24968937
PT1_Y11.4	chr2	9874913	3LTR	+	4	not found					YWHAQ	NM_006826	10971	-	103807		24968937
PT1_Y11.4	chr17	78345622	3LTR	+	1	LOC100294362	NR_029376	100294362	-	intron1;Flag=SingleI					0		24968937
PT1_Y0.2	chr14	50972868	5LTR	-	1	MAP4K5	NM_198794	11183	-	intron2					0		24968937
PT1_Y11.4	chr14	21845014	3LTR	+	1	SUPT16H	NM_007192	11198	-	intron1;Flag=First					0		24968937
PT5_Y14.5	chr7	7703008	3LTR	-	1	RPA3	NM_002947	6119	-	intron4					0		24968937
PT5_Y14.5	chrY	15584679	3LTR	+	1	UTY	NR_047647	7404	-	intron2					0		24968937
PT1_Y11.4	chr8	103397214	5LTR	-	1	UBR5	NM_015902	51366	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr11	72574484	5LTR	+	1	FCHSD2	NM_014824	9873	-	intron13					0		24968937
PT1_Y0.2	chr5	39167116	3LTR	-	2	FYB	NM_001243093	2533	-	intron2					0		24968937
PT1_Y11.4	chr6	131375756	3LTR	-	1	EPB41L2	NM_001135555	2037	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr5	135512657	3LTR	+	1	SMAD5	NM_005903	4090	+	intron7;Flag=Last					0		24968937
PT1_Y11.4	chr11	65931238	3LTR	-	1	PACS1	NM_018026	55690	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr19	47603706	5LTR	+	1	ZC3H4	NM_015168	23211	-	intron2					0		24968937
PT3_Y7.2	chr1	52904006	5LTR	+	1	ZCCHC11	NM_015269	23318	-	exon25					0		24968937
PT3_Y7.2	chr9	130757002	5LTR	+	1	not found					FAM102A	NM_001035254	399665	-	14190		24968937
PT1_Y0.2	chr11	225752	3LTR	-	1	SIRT3	NM_012239	23410	-	intron4					0		24968937
PT3_Y0	chr10	27431382	3LTR	+	1	YME1L1	NM_139312	10730	-	exon5					0		24968937
PT4_Y12.2	chr13	85917943	5LTR	+	1	not found					LINC00351	NR_046989	100874137	+	19794		24968937
PT1_Y11.4	chr7	140465262	3LTR	-	1	BRAF	NM_004333	673	-	intron13					0		24968937
PT5_Y14.5	chr17	39494142	3LTR	-	1	not found					KRT33A	NM_004138	3883	-	8202		24968937
PT1_Y11.4	chr15	89815068	3LTR	+	1	FANCI	NM_001113378	55215	+	intron10					0		24968937
PT1_Y11.4	chr16	69254834	3LTR	-	1	SNTB2	NM_006750	6645	+	intron1;Flag=First					0		24968937
PT1_Y0.2	chr16	57030648	5LTR	+	1	not found					CETP	NM_000078	1071	+	12892		24968937
PT3_Y7.2	chr17	65386003	3LTR	-	1	PITPNC1	NM_181671	26207	+	intron1;Flag=First					0		24968937
PT1_Y0.2	chr10	112731059	3LTR	+	2	SHOC2	NM_007373	8036	+	intron2					0		24968937
PT3_Y7.2	chr7	99809601	3LTR	-	1	GATS	NR_028039	352954	-	exon7					0		24968937
PT1_Y11.4	chr7	24871164	5LTR	+	1	OSBPL3	NM_015550	26031	-	intron15					0		24968937
PT3_Y7.2	chr22	30555480	3LTR	+	1	HORMAD2	NM_152510	150280	+	intron10;Flag=Last					0		24968937
PT4_Y12.2	chr12	121228486	5LTR	+	2	SPPL3	NM_139015	121665	-	intron3					0		24968937
PT4_Y12.2	chr12	110585436	3LTR	+	2	IFT81	NM_001143779	28981	+	intron10					0		24968937
PT1_Y11.4	chr17	62141029	3LTR	-	2	ERN1	NM_001433	2081	-	intron10					0		24968937
PT1_Y11.4	chr2	234923784	3LTR	-	1	TRPM8	NM_024080	79054	+	intron25;Flag=Last					0		24968937
PT1_Y11.4	chr19	46352612	3LTR	-	1	SYMPK	NM_004819	8189	-	intron5					0		24968937
PT1_Y11.4	chr2	28176256	3LTR	-	1	BRE	NM_199194	9577	+	intron4					0		24968937
PT1_Y11.4	chr1	150190708	5LTR	+	1	not found					ANP32E			-	8		24968937
PT1_Y11.4	chr1	51438449	5LTR	+	1	CDKN2C	NM_001262	1031	+	intron2;Flag=Last					0		24968937
PT1_Y0.2	chr12	92219270	3LTR	+	1	not found					LOC256021	NR_046159	256021	-	159481		24968937
PT1_Y0.2	chr3	184690379	3LTR	-	4	VPS8	NM_001009921	23355	+	intron40					0		24968937
PT1_Y0.2	chr6	35553071	5LTR	-	1	FKBP5	NM_001145777	2289	-	exon7;Flag=Last					0		24968937
PT1_Y11.4	chr5	98213753	5LTR	-	1	CHD1	NM_001270	1105	-	intron22					0		24968937
PT5_Y14.5	chr17	48937908	3LTR	-	1	not found					TOB1	NM_001243885	10140	-	1678		24968937
PT1_Y11.4	chr13	108927260	5LTR	+	1	TNFSF13B	NM_001145645	10673	+	intron2					0		24968937
PT1_Y11.4	chr10	64996206	5LTR	-	1	JMJD1C	NM_032776	221037	-	intron3					0		24968937
PT1_Y11.4	chr14	68441816	5LTR	-	1	RAD51B	NM_133509	5890	+	intron7					0		24968937
PT4_Y12.2	chr16	14309457	5LTR	+	2	MKL2	NM_014048	57496	+	intron6					0		24968937
PT1_Y11.4	chr5	79993939	3LTR	-	1	MSH3	NM_002439	4437	+	intron8					0		24968937
PT3_Y7.2	chr3	20154192	3LTR	-	1	KAT2B	NM_003884	8850	+	intron6					0		24968937
PT1_Y11.4	chr16	14304981	3LTR	+	2	MKL2	NM_014048	57496	+	intron4					0		24968937
PT4_Y12.2	chr11	60843649	3LTR	+	1	not found					CD5	NM_014207	921	+	26280		24968937
PT1_Y11.4	chr12	112478419	3LTR	+	1	NAA25	NM_024953	80018	-	intron20					0		24968937
PT5_Y14.5	chr22	32096142	3LTR	+	1	PRR14L	NM_173566	253143	-	intron7					0		24968937
PT1_Y11.4	chr16	482969	5LTR	+	1	RAB11FIP3	NM_014700	9727	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr3	29908118	3LTR	+	1	RBMS3	NM_001003792	27303	+	intron6					0		24968937
PT1_Y11.4	chr17	78688943	3LTR	-	1	RPTOR	NM_020761	57521	+	intron4					0		24968937
PT4_Y12.2	chr17	33744810	3LTR	-	1	SLFN12	NM_018042	55106	-	intron3;Flag=Last					0		24968937
PT1_Y11.4	chr17	4286094	3LTR	-	1	not found					UBE2G1	NM_003342	7326	-	16125		24968937
PT1_Y11.4	chr6	90744822	3LTR	-	1	BACH2	NM_001170794	60468	-	intron3					0		24968937
PT5_Y14.5	chr11	347462	3LTR	+	1	not found					BC040735			+	21831		24968937
PT1_Y11.4	chr5	131929290	3LTR	-	2	RAD50	NM_005732	10111	+	intron11					0		24968937
PT1_Y11.4	chr3	57830799	3LTR	-	2	SLMAP	NM_007159	7871	+	intron3					0		24968937
PT3_Y0	chr12	32670812	3LTR	+	1	FGD4	NM_139241	121512	+	intron1;Flag=First					0		24968937
PT1_Y4.8	chr11	125502034	3LTR	-	1	CHEK1	NM_001114121	1111	+	intron5					0		24968937
PT1_Y11.4	chr3	183164404	5LTR	+	2	not found					LINC00888	NR_038302	100505687	+	991		24968937
PT1_Y0.2	chr19	34676070	3LTR	+	1	LSM14A	NM_015578	26065	+	intron1;Flag=First					0		24968937
PT3_Y0	chr6	30481556	3LTR	-	1	not found					HLA-E			+	19574		24968937
PT1_Y0.2	chr19	34721506	3LTR	+	1	not found					LSM14A	NM_015578	26065	+	1086		24968937
PT1_Y11.4	chr4	151248182	5LTR	-	1	LRBA	NM_006726	987	-	intron49					0		24968937
PT1_Y4.8	chr19	18386498	5LTR	-	1	not found					KIAA1683	NM_001145305	80726	-	1179		24968937
PT1_Y11.4	chr22	39482728	3LTR	-	1	APOBEC3G	NM_021822	60489	+	intron6					0		24968937
PT4_Y12.2	chr17	73970291	3LTR	-	1	ACOX1	NM_001185039	51	-	intron2					0		24968937
PT1_Y11.4	chr6	90720842	5LTR	-	2	BACH2	NM_001170794	60468	-	intron3					0		24968937
PT1_Y11.4	chr11	62553636	3LTR	-	3	TAF6L	NM_006473	10629	+	intron9					0		24968937
PT4_Y12.2	chr7	99093521	3LTR	+	1	ZNF394	NM_032164	84124	-	intron2;Flag=Last					0		24968937
PT1_Y0.2	chr12	14946441	3LTR	-	2	WBP11	NM_016312	51729	-	intron8					0		24968937
