info/source_line,landmark,location,ltr,orientation_in_landmark,sample/original_id,sample/pubmed_id,sample/tissue,sample/tissue_url,sample/provirus_activity,environment,source_name
3088,chr13,32758061,3p,F,5O55L:02478:01483,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3089,chr13,33678702,3p,F,5O55L:01646:02401,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3090,chr13,33833910,3p,F,IBB8A05,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
3091,chr13,34355921,3p,F,5O55L:02339:02268,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3092,chr13,35253747,3p,F,5O55L:01853:00848,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3093,chr13,35378114,3p,R,G13FKHM01BSNKK,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3094,chr13,35586374,3p,R,5O55L:00835:02307,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3095,chr13,37206879,3p,R,G13FKHM01A26MM,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3096,chr13,38712697,3p,F,G13FKHM01BNKUD,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3097,chr13,39688994,3p,R,5O55L:01638:02480,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3098,chr13,40131237,3p,F,GXIEMIS01AE4YC,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3099,chr13,40185408,3p,F,G13FKHM01BZE2G,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3100,chr13,40637168,3p,R,G13FKHM01A9OMK,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3101,chr13,40908502,3p,R,IBB1G11,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
3102,chr13,40912403,3p,F,5O55L:02511:02042,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3103,chr13,40961515,3p,F,GXIEMIS01AR0UA,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3104,chr13,40973208,3p,F,G13FKHM01BRXFM,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3105,chr13,40976084,3p,F,G13FKHM01AIDBB,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3106,chr13,40980258,3p,F,GXIEMIS01BFG8W,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3107,chr13,40987188,3p,F,5O55L:01069:00579,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3108,chr13,40990459,3p,R,5O55L:01979:02139,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3109,chr13,40999558,3p,F,5O55L:01349:00995,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3110,chr13,41002989,3p,F,G13FKHM01B0F68,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3111,chr13,41013588,3p,R,IBB15F8,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
3112,chr13,41370555,3p,F,5O55L:02440:01496,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3113,chr13,41371097,3p,F,G13FKHM01ASTBF,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3114,chr13,42055550,3p,F,G13FKHM01ANMVD,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3115,chr13,42206046,3p,F,GXIEMIS01AO42K,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3116,chr13,42281699,3p,F,5O55L:02314:01223,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3117,chr13,42317720,3p,R,5O55L:02264:00605,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3118,chr13,42362541,3p,F,5O55L:00708:01817,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3119,chr13,42369938,3p,F,5O55L:02042:01694,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3120,chr13,43060903,3p,R,G13FKHM01AP98H,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3121,chr13,43087240,3p,F,5O55L:01272:00945,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3122,chr13,43297659,3p,F,GXIEMIS01BZ0LH,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3123,chr13,43613831,3p,R,5O55L:01538:00518,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3124,chr13,43672257,3p,R,5O55L:02129:01964,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3125,chr13,44454460,3p,R,5O55L:00499:01916,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3126,chr13,44740454,3p,F,5O55L:01637:00432,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3127,chr13,45147136,3p,R,5O55L:00763:01587,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3128,chr13,45206179,3p,R,5O55L:02080:01493,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3129,chr13,45226362,3p,R,5O55L:01177:01650,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3130,chr13,45785930,3p,F,G13FKHM01AFT5R,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3131,chr13,46023351,3p,F,IBB14F2,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
3132,chr13,46043573,3p,F,GXIEMIS01A02M8,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3133,chr13,46664051,3p,F,5O55L:01091:01093,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3134,chr13,46728075,3p,R,GXIEMIS01A6MR0,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3135,chr13,46790864,3p,R,5O55L:01751:02728,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3136,chr13,47357033,3p,R,5O55L:02437:02021,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3137,chr13,48065076,3p,R,5O55L:02149:02369,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3138,chr13,48235106,3p,F,GXIEMIS01BYU1S,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3139,chr13,48243675,3p,F,GXIEMIS01AZFPU,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3140,chr13,48245966,3p,F,G13FKHM01AB4RM,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3141,chr13,48249334,3p,F,GXIEMIS01ATMTX,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3142,chr13,48309119,3p,R,5O55L:02347:00877,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3143,chr13,48348064,3p,R,5O55L:02610:01384,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3144,chr13,48362189,3p,F,5O55L:02077:01195,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3145,chr13,48364060,3p,F,5O55L:00230:01791,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3146,chr13,48366498,3p,R,G13FKHM01ASWIX,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3147,chr13,48381152,3p,R,G13FKHM01BGOXJ,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3148,chr13,48405254,3p,F,5O55L:00173:00189,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3149,chr13,48433595,3p,R,5O55L:02154:01599,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3150,chr13,48512825,3p,R,GXIEMIS01BE5BC,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3151,chr13,48520393,3p,F,5O55L:02121:02139,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3152,chr13,48531109,3p,F,5O55L:01582:02278,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3153,chr13,49088099,3p,F,G13FKHM01AIQIY,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3154,chr13,49250542,3p,R,G13FKHM01AQ55V,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3155,chr13,49454066,3p,F,GXIEMIS01BGSMX,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3156,chr13,49463629,3p,R,GXIEMIS01A8WV9,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3157,chr13,49474438,3p,F,G13FKHM01AH0MU,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3158,chr13,49484523,5p,F,81__064,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
3159,chr13,50045844,3p,R,G13FKHM01BF81H,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3160,chr13,50059803,3p,F,G13FKHM01ACU0A,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3161,chr13,50062470,3p,R,5O55L:01650:01651,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3162,chr13,50090969,3p,F,GXIEMIS01BZ3MR,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3163,chr13,50308626,3p,R,5O55L:02076:01588,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3164,chr13,51377953,5p,F,RSHY_112C_95_033,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
3165,chr13,51386478,3p,R,5O55L:00355:00030,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3166,chr13,51410155,3p,R,5O55L:02310:01250,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3167,chr13,51420104,3p,F,5O55L:02031:01306,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3168,chr13,52667498,3p,F,ID26B1,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
3169,chr13,52878855,3p,R,G13FKHM01AM7EE,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3170,chr13,52988240,3p,R,5O55L:01460:02422,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3171,chr13,53285131,3p,F,G13FKHM01B2KUF,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3172,chr13,53300680,3p,F,IBB7G09,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
3173,chr13,53516255,3p,R,5O55L:01960:02718,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3174,chr13,53705067,3p,R,5O55L:01167:00343,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3175,chr13,53722659,3p,F,5O55L:02547:01710,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3176,chr13,56409465,3p,F,ID25C4,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
3177,chr13,57309172,3p,F,ID13A10,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
3178,chr13,57681721,3p,F,5O55L:00917:00068,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3179,chr13,60092390,3p,R,5O55L:01542:00394,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3180,chr13,60185018,3p,F,5O55L:01218:01949,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3181,chr13,60420837,3p,F,5O55L:02445:02083,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3182,chr13,61025353,3p,F,5O55L:00365:01912,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3183,chr13,62378323,3p,F,5O55L:00807:02059,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3184,chr13,64972746,3p,F,G13FKHM01AQ8TT,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3185,chr13,65327153,3p,R,5O55L:02489:02500,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3186,chr13,67208410,3p,R,5O55L:02353:01581,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3187,chr13,67356926,3p,R,5O55L:00652:02425,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3188,chr13,68428032,3p,R,5O55L:02505:02376,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3189,chr13,69150035,3p,R,5O55L:02317:02369,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3190,chr13,69260297,3p,R,ID4G8,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
3191,chr13,69948521,5p,R,RSHY_106_188BN_091,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
3192,chr13,72695370,3p,F,G13FKHM01BEIME,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3193,chr13,72831770,3p,R,G13FKHM01AQ8Y6,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3194,chr13,73064691,3p,R,5O55L:01450:00624,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3195,chr13,73624317,3p,F,5O55L:02184:01392,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3196,chr13,73693230,3p,R,G13FKHM01AX2VY,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3197,chr13,73896246,3p,R,GXIEMIS01AXT0P,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3198,chr13,73957816,3p,R,G13FKHM01A082R,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3199,chr13,74079638,3p,F,GXIEMIS01A0NN3,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3200,chr13,74979587,3p,R,G13FKHM01AXOHF,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3201,chr13,75331879,3p,R,IBB5H07,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
3202,chr13,75351974,3p,F,5O55L:01753:02124,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3203,chr13,75590378,3p,F,5O55L:00842:00190,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3204,chr13,75827628,3p,F,5O55L:00507:02386,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3205,chr13,76179130,3p,R,5O55L:01069:02223,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3206,chr13,77052159,3p,R,ID4F1,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
3207,chr13,77067120,5p,F,RSHY_112C_58_011,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
3208,chr13,77071250,3p,F,5O55L:00347:01476,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3209,chr13,77129179,3p,R,G13FKHM01ALV75,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3210,chr13,77129373,3p,F,G13FKHM01BGLO0,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3211,chr13,77164884,3p,R,5O55L:01497:02101,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3212,chr13,77238592,3p,R,G13FKHM01A7AMU,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3213,chr13,77262518,3p,F,IBB3H05,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
3214,chr13,77280772,3p,F,G13FKHM01A2TGQ,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3215,chr13,78016394,3p,F,G13FKHM01BP0X2,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3216,chr13,78725673,3p,R,5O55L:00172:01081,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3217,chr13,79347777,3p,F,5O55L:02510:02117,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3218,chr13,79390865,3p,F,GXIEMIS01B0GCQ,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3219,chr13,81258011,3p,F,G13FKHM01ABIND,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3220,chr13,81576458,3p,F,5O55L:01028:00431,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3221,chr13,81911912,3p,F,5O55L:01729:01379,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3222,chr13,83087578,3p,F,5O55L:01169:01779,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3223,chr13,83854057,3p,R,G13FKHM01BZQ09,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3224,chr13,84153897,3p,R,5O55L:02469:01815,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3225,chr13,84602048,3p,F,5O55L:00548:02301,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3226,chr13,86168550,3p,R,5O55L:01934:02303,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3227,chr13,88493046,3p,R,G13FKHM01BQP8R,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3228,chr13,89458426,3p,F,5O55L:02360:01399,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3229,chr13,91911099,3p,F,G13FKHM01A1C0T,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3230,chr13,93839662,3p,R,G13FKHM01BQ8VE,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3231,chr13,94323859,3p,F,5O55L:02295:01466,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3232,chr13,94581773,3p,F,5O55L:01586:01763,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3233,chr13,94581785,3p,F,5O55L:01936:01270,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
3234,chr13,94604778,3p,F,5O55L:02403:00932,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3235,chr13,96697073,3p,R,5O55L:01668:00861,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3236,chr13,97294311,3p,R,5O55L:01165:02427,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3237,chr13,97362114,3p,F,5O55L:00546:02357,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3238,chr13,97441301,3p,R,5O55L:01859:02483,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3239,chr13,97701316,3p,R,G13FKHM01ABAG3,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
3240,chr13,97765166,3p,F,5O55L:02595:02065,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3241,chr13,98881423,3p,F,5O55L:02197:02348,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3242,chr13,98925854,3p,R,GXIEMIS01AN8X3,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3243,chr13,98926660,3p,R,5O55L:01697:02411,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3244,chr13,99007298,3p,F,GXIEMIS01AQ8FD,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3245,chr13,99071784,3p,R,GXIEMIS01BJOER,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3246,chr13,99222213,3p,R,5O55L:01377:02420,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3247,chr13,99231921,3p,F,5O55L:02518:01721,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3248,chr13,99240636,3p,R,5O55L:02277:01580,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
3249,chr13,99245079,3p,F,G13FKHM01BQ4X2,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
