info/source_line,landmark,location,ltr,orientation_in_landmark,sample/original_id,sample/pubmed_id,sample/tissue,sample/tissue_url,sample/provirus_activity,environment,source_name
4156,chr16,3101156,3p,F,5O55L:01867:02056,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4157,chr16,3111848,3p,R,GXIEMIS01AR04L,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4158,chr16,3116781,3p,R,5O55L:02477:01497,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4159,chr16,3119608,3p,R,5O55L:02366:01325,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4160,chr16,3127838,3p,F,G13FKHM01BDF3J,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4161,chr16,3129453,3p,R,GXIEMIS01BEEUI,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4162,chr16,3130035,3p,F,5O55L:00406:00582,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4163,chr16,3130484,5p,R,RSHY_106BG_127_030,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,expressed,"in vitro",SherrillMix-2013
4164,chr16,3131544,3p,R,G13FKHM01AFWT7,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4165,chr16,3135557,3p,F,5O55L:02587:02355,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4166,chr16,3276295,3p,R,G13FKHM01BCOK0,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4167,chr16,3318277,3p,F,G13FKHM01B1UV6,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4168,chr16,3320253,3p,R,G13FKHM01B0NRG,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4169,chr16,3348065,3p,F,IBB10G05,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
4170,chr16,3385049,3p,R,5O55L:02300:01619,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4171,chr16,3453096,3p,R,5O55L:01788:02454,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4172,chr16,3489195,5p,F,RSHY_106BN_66_041,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
4173,chr16,3496733,3p,F,5O55L:00811:02383,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4174,chr16,3565973,3p,R,GXIEMIS01A4HUS,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4175,chr16,3565979,3p,F,GXIEMIS01AK3M8,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4176,chr16,3570774,3p,R,G13FKHM01AGYPR,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4177,chr16,3572609,3p,F,5O55L:01611:01557,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4178,chr16,3578542,3p,F,5O55L:01814:02376,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4179,chr16,3587655,3p,R,GXIEMIS01AP9NI,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4180,chr16,3621500,3p,R,5O55L:01845:00662,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4181,chr16,3621710,3p,F,G13FKHM01A7G1P,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4182,chr16,3622410,3p,R,GXIEMIS01BQITG,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4183,chr16,3653427,3p,R,G13FKHM01AT8ZP,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4184,chr16,3665258,3p,R,5O55L:00491:02249,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4185,chr16,3686107,3p,F,GXIEMIS01A1H4S,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4186,chr16,3686437,3p,R,GXIEMIS01A67WE,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4187,chr16,3695412,3p,R,GXIEMIS01AX94J,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4188,chr16,3753432,3p,R,5O55L:00782:02424,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4189,chr16,3789339,3p,R,ID29C11,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
4190,chr16,3804776,3p,F,ID27B4,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
4191,chr16,3807533,3p,R,ID26B6,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
4192,chr16,3809104,3p,R,GXIEMIS01BZTZM,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4193,chr16,3847680,3p,R,G13FKHM01BJYW7,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4194,chr16,3850156,3p,R,5O55L:02046:01811,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4195,chr16,3851438,3p,R,5O55L:00590:02136,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4196,chr16,3862104,3p,R,ID24A11,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
4197,chr16,3862111,3p,R,G13FKHM01BWVWL,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4198,chr16,3863927,3p,R,G13FKHM01BJ73U,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4199,chr16,3863936,3p,R,IBB9E07,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
4200,chr16,3876241,3p,F,ID30G4,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
4201,chr16,3881142,3p,F,GXIEMIS01BWQ8L,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4202,chr16,3882500,3p,F,G13FKHM01BSS70,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4203,chr16,3888316,3p,F,ID5H5,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
4204,chr16,3889011,3p,R,G13FKHM01BZ91X,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4205,chr16,3890667,3p,R,G13FKHM01A5BGY,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4206,chr16,3892459,3p,R,ID14E3,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
4207,chr16,3892622,3p,R,ID28G2,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
4208,chr16,3893252,3p,F,IBB13C4,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
4209,chr16,3894367,3p,R,5O55L:00377:00055,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4210,chr16,3894875,3p,F,GXIEMIS01BB794,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4211,chr16,3895123,3p,F,5O55L:01743:00865,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4212,chr16,3895220,3p,F,ID1A12,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
4213,chr16,3895281,3p,F,G13FKHM01BXNZF,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4214,chr16,3896770,3p,R,G13FKHM01BFNG5,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4215,chr16,3907500,3p,R,G13FKHM01AA9EC,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4216,chr16,3916982,3p,F,5O55L:00418:02046,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4217,chr16,3918247,3p,R,G13FKHM01A9Q9N,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4218,chr16,3918915,3p,R,ID29E12,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
4219,chr16,3987737,3p,F,G13FKHM01AO7Z6,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4220,chr16,4010573,3p,F,5O55L:01773:01569,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4221,chr16,4036440,3p,F,5O55L:01282:02151,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4222,chr16,4093356,3p,R,5O55L:00118:00555,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4223,chr16,4175840,3p,R,5O55L:01278:00748,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4224,chr16,4483294,3p,R,5O55L:02179:01715,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4225,chr16,4485539,3p,F,5O55L:00333:00215,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4226,chr16,4530681,3p,R,G13FKHM01B0VS2,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4227,chr16,4533367,3p,R,5O55L:00221:00601,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4228,chr16,4535164,3p,F,G13FKHM01BS6HZ,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4229,chr16,4539671,3p,R,G13FKHM01B3F2J,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4230,chr16,4542707,3p,F,G13FKHM01A70D3,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4231,chr16,4546617,3p,F,5O55L:00422:02185,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4232,chr16,4548581,3p,F,5O55L:02537:01987,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4233,chr16,4551192,3p,F,G13FKHM01AN9FU,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4234,chr16,4551678,3p,F,GXIEMIS01AZW74,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4235,chr16,4569737,3p,R,5O55L:02409:01304,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4236,chr16,4581609,3p,F,G13FKHM01A8G1P,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4237,chr16,4680998,3p,R,G13FKHM01AMNXT,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4238,chr16,4863769,3p,F,G13FKHM01AIKWV,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4239,chr16,4884646,5p,F,RSHY_106N89__066,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
4240,chr16,4887998,3p,F,GXIEMIS01AUKID,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4241,chr16,4891813,3p,F,5O55L:01078:00315,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4242,chr16,4900315,3p,F,5O55L:00784:02516,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4243,chr16,5458129,3p,F,5O55L:02441:01407,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4244,chr16,7160494,3p,R,5O55L:00498:01761,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4245,chr16,9198558,3p,R,ID24B11,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
4246,chr16,9207004,3p,F,5O55L:02168:01104,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4247,chr16,9550609,3p,R,5O55L:02205:01640,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4248,chr16,9776217,3p,R,5O55L:01184:02189,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4249,chr16,10117209,3p,R,5O55L:01307:00690,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4250,chr16,10457563,3p,R,5O55L:02552:02326,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4251,chr16,10548775,3p,R,GXIEMIS01AUXFV,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4252,chr16,10556393,3p,R,GXIEMIS01A70UD,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4253,chr16,10570117,5p,R,RSHY_106G_117_076,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,expressed,"in vitro",SherrillMix-2013
4254,chr16,10994487,3p,R,5O55L:01360:00568,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4255,chr16,11160591,3p,F,5O55L:02074:01491,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4256,chr16,11211440,3p,R,5O55L:00584:00774,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4257,chr16,11280726,3p,F,5O55L:02272:01020,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4258,chr16,11380129,3p,F,GXIEMIS01BDV76,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4259,chr16,11443593,3p,F,5O55L:02521:01315,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4260,chr16,11824623,3p,R,G13FKHM01B017B,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4261,chr16,11831512,3p,R,5O55L:00043:00209,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4262,chr16,11855125,3p,F,ID29G5,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
4263,chr16,11857615,3p,F,IBB14D12,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
4264,chr16,11860025,3p,R,GXIEMIS01AIKPU,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4265,chr16,11861149,3p,F,5O55L:01327:00340,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4266,chr16,11870606,3p,F,5O55L:00999:02627,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4267,chr16,11873668,3p,R,ID25B4,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
4268,chr16,11991098,3p,F,G13FKHM01BJGAT,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4269,chr16,11991103,3p,R,IBB5A07,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
4270,chr16,11993650,3p,R,G13FKHM01AJS0Y,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4271,chr16,12305311,3p,F,G13FKHM01BS6S1,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4272,chr16,13445757,3p,R,5O55L:00954:02285,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4273,chr16,13648772,3p,R,IBB5G04,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
4274,chr16,14170926,3p,R,5O55L:02329:01576,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4275,chr16,14224474,3p,F,5O55L:02302:01242,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4276,chr16,14300804,3p,F,G13FKHM01AG8V7,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4277,chr16,14341607,3p,F,5O55L:02448:01287,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4278,chr16,14505156,3p,F,5O55L:01199:01121,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4279,chr16,14552650,3p,R,G13FKHM01BJE7C,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4280,chr16,14575274,5p,R,106__080,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
4281,chr16,14605269,3p,F,GXIEMIS01A59M6,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4282,chr16,14620227,3p,F,5O55L:01652:00356,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4283,chr16,14633656,3p,R,5O55L:02309:02057,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4284,chr16,14710860,3p,R,5O55L:00496:02153,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4285,chr16,15092281,3p,R,GXIEMIS01BDI5P,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4286,chr16,15094052,3p,R,G13FKHM01AMCN9,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4287,chr16,15098904,3p,R,5O55L:02322:01489,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4288,chr16,15100068,3p,F,G13FKHM01BPAO8,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4289,chr16,15102095,3p,F,ID1B2,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
4290,chr16,15104971,3p,F,G13FKHM01A9OO3,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4291,chr16,15565789,3p,F,5O55L:00809:01246,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4292,chr16,15718599,3p,R,5O55L:01986:01117,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4293,chr16,15728335,3p,F,G13FKHM01A23F1,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4294,chr16,15774886,3p,F,G13FKHM01AVD7I,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4295,chr16,15792308,3p,R,5O55L:02188:00592,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4296,chr16,15975427,3p,F,5O55L:01913:02441,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4297,chr16,16031780,3p,R,5O55L:02310:02340,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4298,chr16,16053103,3p,R,5O55L:00311:02012,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4299,chr16,16060427,3p,R,GXIEMIS01BLPH2,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4300,chr16,16104901,3p,F,5O55L:02376:00843,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4301,chr16,16194121,3p,F,5O55L:01868:01476,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4302,chr16,16333289,3p,F,IBB11D01,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
4303,chr16,16426819,3p,F,5O55L:02072:02580,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4304,chr16,17308975,3p,R,5O55L:02104:02087,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4305,chr16,17396641,3p,F,5O55L:02525:00950,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4306,chr16,17475313,3p,F,5O55L:01891:02430,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4307,chr16,17535223,3p,R,5O55L:02128:02307,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4308,chr16,17831179,3p,F,5O55L:00814:02027,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4309,chr16,18822153,3p,F,G13FKHM01A4CFR,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
4310,chr16,18880466,3p,F,GXIEMIS01ANDLZ,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4311,chr16,18896496,3p,R,ID8B12,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
4312,chr16,18902678,3p,R,5O55L:02076:02454,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
4313,chr16,18905488,3p,R,ID3D12,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
4314,chr16,18905534,3p,F,5O55L:01350:02323,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4315,chr16,18923324,3p,F,5O55L:01584:02563,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4316,chr16,19537982,3p,R,IBB1D4,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
4317,chr16,19545868,3p,R,5O55L:01441:01553,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
4318,chr16,19559072,3p,R,5O55L:02206:00864,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
